"week","units","gmv","product_mrp","discount_mrp","discount","sla","procurement_sla","TV","Digital","Sponsorship","ContentMarketing","OnlineMarketing","Affiliates","SEM","Radio","Other","NPS","Holiday.Sale"
12,7012,9738812,2542.35309813223,1388,45.4049085070161,6.42780907204269,2.82448858582864,0.906976744186047,0.325581395348837,14.6046511627907,0.13953488372093,3.81395348837209,1.16279069767442,1.44186046511628,0,0,46.9,0
13,6912,9635050,2598.1751497006,1393,46.3854467178426,6.39191616766467,2.99910179640719,0.906976744186047,0.325581395348837,14.6046511627907,0.13953488372093,3.81395348837209,1.16279069767442,1.44186046511628,0,0,46.9,0
14,7874,8362264,2369.06115014312,1062,55.1721153362443,5.63348946135831,2.59771012230029,1.12624584717608,1.44186046511628,16.7873754152824,0.418604651162791,4.61129568106312,1.36212624584718,4.00332225913621,0,0,45.65,0
15,3795,4175975,2135.82421451788,1100,48.4976341909156,6.03548212351029,2.54631635969664,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,0
16,11075,13102156.981193,2376.62240818224,1183,50.2234769845153,6.26211064621106,2.93807531380753,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,1
17,3831,4994280.11054865,2326.77699211314,1303,43.9997900780066,7.09029099809627,2.67527875985858,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,0
18,4853,5672248.50150659,2112.83524659864,1168,44.7188321058014,6.51211734693878,2.88690476190476,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,0
19,4844,5570780,2174.63732993197,1150,47.1176189164391,6.08928571428571,2.81823979591837,0.976744186046512,0.302325581395349,3.30232558139535,0.0465116279069768,4.55813953488372,1.53488372093023,1.2093023255814,0,0,47,1
20,4556,5826238.00054277,2345.35585990121,1278,45.5093351994,6.66434665469241,2.74090704984284,0.976744186046512,0.302325581395349,3.30232558139535,0.0465116279069768,4.55813953488372,1.53488372093023,1.2093023255814,0,0,47,1
21,3292,4147912,2396.0394119487,1259,47.4549544668778,6.20519236784485,2.6703159211761,0.976744186046512,0.302325581395349,3.30232558139535,0.0465116279069768,4.55813953488372,1.53488372093023,1.2093023255814,0,0,47,0
22,3440,4836816.00108554,2516.65177241585,1406,44.1321196913025,6.36163240988978,2.74173369079535,0.976744186046512,0.302325581395349,3.30232558139535,0.0465116279069768,4.55813953488372,1.53488372093023,1.2093023255814,0,0,47,0
23,3860,5920026,2700.53541226216,1533,43.2334790708835,6.30021141649049,2.67996828752643,1.17607973421927,0.601328903654485,10.3621262458472,0.196013289036545,5.03986710963455,1.56810631229236,2.20598006644518,0,0,46.4,0
24,4467,6745388,2716.25419058553,1510,44.4087373989658,5.94236509758898,2.6284730195178,1.25581395348837,0.72093023255814,13.1860465116279,0.255813953488372,5.23255813953488,1.58139534883721,2.6046511627907,0,0,45.8,0
25,3772,5196997,2379.32897247206,1377,42.1265400484183,6.64568002180431,2.61406377759608,1.25581395348837,0.72093023255814,13.1860465116279,0.255813953488372,5.23255813953488,1.58139534883721,2.6046511627907,0,0,45.8,0
26,4861,7357663,2698.83727311102,1513,43.9388207998207,6.43330519206416,2.65871675812579,1.25581395348837,0.72093023255814,13.1860465116279,0.255813953488372,5.23255813953488,1.58139534883721,2.6046511627907,0,0,45.8,1
27,4262,5338508,2217.84735812133,1252,43.548865280768,6.15092954990215,2.65092954990215,1.18936877076412,0.548172757475083,9.69767441860465,0.242524916943522,5.25913621262458,1.62126245847176,2.13953488372093,0.179401993355482,1.80066445182724,46.45,1
28,5755,5645669,1800.97511995735,981,45.5295084796489,5.92269415318998,2.77981162253421,1.02325581395349,0.116279069767442,0.976744186046512,0.209302325581395,5.32558139534884,1.72093023255814,0.976744186046512,0.627906976744186,6.30232558139535,47.1,1
29,3951,4554423,2047.96251292658,1152,43.7489703679307,6.65382626680455,2.53102378490176,1.02325581395349,0.116279069767442,0.976744186046512,0.209302325581395,5.32558139534884,1.72093023255814,0.976744186046512,0.627906976744186,6.30232558139535,47.1,0
30,5543,7233094,2276.23015873016,1304,42.7122958107425,6.30121816168328,2.58231819859727,1.02325581395349,0.116279069767442,0.976744186046512,0.209302325581395,5.32558139534884,1.72093023255814,0.976744186046512,0.627906976744186,6.30232558139535,47.1,1
31,3765,5316172,2328.60358403475,1411,39.4057447272682,6.89899538419767,2.46918273146891,1.02325581395349,0.116279069767442,0.976744186046512,0.209302325581395,5.32558139534884,1.72093023255814,0.976744186046512,0.627906976744186,6.30232558139535,47.1,0
32,5742,5706782,1879.34826227159,993,47.162533952076,6.34933715514153,2.5847366535292,0.664451827242525,0.395348837209302,2.47176079734219,0.149501661129568,4.72757475083056,1.54152823920266,1.11627906976744,0.0897009966777409,0.900332225913621,48.7,1
33,4173,5140751,2180.2628968254,1231,43.5389190086932,6.31944444444444,2.51339285714286,0.604651162790698,0.441860465116279,2.72093023255814,0.13953488372093,4.62790697674419,1.51162790697674,1.13953488372093,0,0,50.3,0
34,6641,6401351,1781.44510017083,963,45.9427629901336,6.32536108091319,2.5659263860848,0.604651162790698,0.441860465116279,2.72093023255814,0.13953488372093,4.62790697674419,1.51162790697674,1.13953488372093,0,0,50.3,1
35,5859,5982849,2001.9258356546,1021,48.9991096665102,6.29387186629526,2.32242339832869,0.604651162790698,0.441860465116279,2.72093023255814,0.13953488372093,4.62790697674419,1.51162790697674,1.13953488372093,0,0,50.3,1
36,5842,5258997.50273985,1648.0088028169,900,45.3886412219612,6.14542253521127,2.38133802816901,1.71760797342193,0.475083056478405,7.68770764119601,0.106312292358804,4.37873754152824,1.46179401993355,1.18936877076412,0.149501661129568,2.64119601328904,49.65,0
37,5988,8046990,2440.31552816299,1343,44.9661330880855,6.10768703989043,2.4879301489471,2.16279069767442,0.488372093023256,9.67441860465116,0.0930232558139535,4.27906976744186,1.44186046511628,1.2093023255814,0.209302325581395,3.69767441860465,49,1
38,4906,4939080.5,1970.27633779264,1006,48.9411723267686,6.09887123745819,2.36245819397993,2.16279069767442,0.488372093023256,9.67441860465116,0.0930232558139535,4.27906976744186,1.44186046511628,1.2093023255814,0.209302325581395,3.69767441860465,49,0
39,5076,4787368,1796.09054244807,943,47.4970789214953,5.81447872554951,2.42972373462392,2.16279069767442,0.488372093023256,9.67441860465116,0.0930232558139535,4.27906976744186,1.44186046511628,1.2093023255814,0.209302325581395,3.69767441860465,49,0
40,5647,5368112.00478372,1751.62545520757,950,45.7646612079281,5.77458120903132,2.34905316824472,1.89036544850498,0.408637873754153,8.5249169435216,0.0664451827242525,4.15282392026578,1.40863787375415,1.14285714285714,0.149501661129568,2.64119601328904,50.4,0
41,5619,5730760,2005.92897263997,1019,49.2005941437243,5.8954520746512,2.36564595035332,1.2093023255814,0.209302325581395,5.65116279069767,0,3.83720930232558,1.32558139534884,0.976744186046512,0,0,51.8,0
42,4903,4651041,1848.69388181249,948,48.7205529630159,5.8367091250783,2.38087283357695,1.2093023255814,0.209302325581395,5.65116279069767,0,3.83720930232558,1.32558139534884,0.976744186046512,0,0,51.8,0
43,3036,3164507,2045.50100334448,1042,49.0589347892626,5.09531772575251,2.46220735785953,1.2093023255814,0.209302325581395,5.65116279069767,0,3.83720930232558,1.32558139534884,0.976744186046512,0,0,51.8,0
44,8552,8598318,1965.33679312813,1005,48.8637263845048,6.36447148651873,2.5025053686471,1.2093023255814,0.209302325581395,5.65116279069767,0,3.83720930232558,1.32558139534884,0.976744186046512,0,0,51.8,0
45,6173,6049726,1945.34848735328,980,49.6234219025031,5.79798313770871,2.36865597619441,0.325581395348837,0.186046511627907,7.37209302325581,0.186046511627907,5.51162790697674,1.58139534883721,1.6046511627907,0.255813953488372,1.16279069767442,47.3,0
46,6046,5576203,1901.88510998308,922,51.5217825114471,5.76057529610829,2.36649746192893,0.325581395348837,0.186046511627907,7.37209302325581,0.186046511627907,5.51162790697674,1.58139534883721,1.6046511627907,0.255813953488372,1.16279069767442,47.3,0
47,5378,6122880,2081.25854496849,1138,45.3215458141349,5.54458659537903,2.45999618101967,0.325581395348837,0.186046511627907,7.37209302325581,0.186046511627907,5.51162790697674,1.58139534883721,1.6046511627907,0.255813953488372,1.16279069767442,47.3,0
48,6864,8886391,2377.54038748137,1294,45.5740055221191,5.51326378539493,2.36736214605067,0.325581395348837,0.186046511627907,7.37209302325581,0.186046511627907,5.51162790697674,1.58139534883721,1.6046511627907,0.255813953488372,1.16279069767442,47.3,1
49,5527,5370138,1849.09502762431,971,47.4878259097626,5.94254143646409,2.34383057090239,0.365448504983389,0.26578073089701,6.48172757475083,0.079734219269103,3.42524916943522,1.04983388704319,1.17940199335548,0.109634551495017,0.498338870431894,48.9,0
50,5782,4947309,1757.38880969351,855,51.34827334259,5.7416250890948,2.31450463292944,0.395348837209302,0.325581395348837,5.81395348837209,0,1.86046511627907,0.651162790697674,0.86046511627907,0,0,50.5,0
51,5016,5363667,1978.58635525507,1069,45.9715267336821,5.75927064126204,2.44662978897767,0.395348837209302,0.325581395348837,5.81395348837209,0,1.86046511627907,0.651162790697674,0.86046511627907,0,0,50.5,0
52,3728,4374677,2073.76361625657,1173,43.4361761000789,6.02405308266519,2.47304395908211,0.395348837209302,0.325581395348837,5.81395348837209,0,1.86046511627907,0.651162790697674,0.86046511627907,0,0,50.5,0
53,2601,3437592,2261.4928628073,1321,41.5872576153001,5.89294210943696,2.5107057890563,0.282392026578073,0.232558139534884,4.15282392026578,0,1.32890365448505,0.465116279069767,0.614617940199336,0,0,50.5,0
