"week","product_analytic_sub_category","units","gmv","product_mrp","discount_mrp","discount","sla","procurement_sla","TV","Digital","Sponsorship","ContentMarketing","OnlineMarketing","Affiliates","SEM","Radio","Other","NPS","Holiday.Sale"
13,"CameraStorage",494,576956,2244.13333333333,1167,47.9977422613035,5.42666666666667,2.59111111111111,0.906976744186047,0.325581395348837,14.6046511627907,0.13953488372093,3.81395348837209,1.16279069767442,1.44186046511628,0,0,46.9,0
13,"GamingConsole",630,4968918,9460.59283387622,7887,16.6331313640467,6.56677524429967,2.91205211726384,0.906976744186047,0.325581395348837,14.6046511627907,0.13953488372093,3.81395348837209,1.16279069767442,1.44186046511628,0,0,46.9,0
13,"Game",3090,5971922,2712.46970684039,1932,28.7733980907576,5.41237785016287,86.4208469055375,0.906976744186047,0.325581395348837,14.6046511627907,0.13953488372093,3.81395348837209,1.16279069767442,1.44186046511628,0,0,46.9,0
13,"HomeAudio",4563,8719693,3185.00793126239,1910,40.0315465072339,6.3291473892928,2.63031504736726,0.906976744186047,0.325581395348837,14.6046511627907,0.13953488372093,3.81395348837209,1.16279069767442,1.44186046511628,0,0,46.9,0
13,"Speaker",18360,19238575,1914.73590111467,1047,45.3188296417022,6.00960158922856,1.93008497958283,0.906976744186047,0.325581395348837,14.6046511627907,0.13953488372093,3.81395348837209,1.16279069767442,1.44186046511628,0,0,46.9,0
13,"TVVideoSmall",4160,5650749,2355.38202811245,1358,42.3448093009239,5.3714859437751,2.63504016064257,0.906976744186047,0.325581395348837,14.6046511627907,0.13953488372093,3.81395348837209,1.16279069767442,1.44186046511628,0,0,46.9,0
13,"GamingAccessory",5610,5178626,2476.16287737607,923,62.724584540332,5.93179276928811,2.56429370108088,0.906976744186047,0.325581395348837,14.6046511627907,0.13953488372093,3.81395348837209,1.16279069767442,1.44186046511628,0,0,46.9,0
13,"HomeTheatre",20,244294,13277.5,12214,8.00979099981172,6.6,3.3,0.906976744186047,0.325581395348837,14.6046511627907,0.13953488372093,3.81395348837209,1.16279069767442,1.44186046511628,0,0,46.9,0
14,"AmplifierReceiver",170,270199,3042.87058823529,1589,47.7795734677781,4.12941176470588,2.87647058823529,1.12624584717608,1.44186046511628,16.7873754152824,0.418604651162791,4.61129568106312,1.36212624584718,4.00332225913621,0,0,45.65,0
14,"AudioAccessory",317,396007,2004.27009646302,1249,37.6830496945428,8.12861736334405,2.27331189710611,1.12624584717608,1.44186046511628,16.7873754152824,0.418604651162791,4.61129568106312,1.36212624584718,4.00332225913621,0,0,45.65,0
